"x","y","L1","L2","L3"
148389,931322.699999999,1,2,11
148232.1,932089.199999999,1,2,11
146970.5,932155.199999999,1,2,11
146124.8,931641.6,1,2,11
145993.885,931425.7202,1,2,11
145907.1,931339.5,1,2,11
145932.3443,931324.2393,1,2,11
145868.1,931218.300000001,1,2,11
146388.6374,931042.2126,1,2,11
146036.6,930816.1,1,2,11
146042.5671,930750.2807,1,2,11
146004.6,930718.9,1,2,11
145678.6,931214.4,1,2,11
145618.001,930985.706700001,1,2,11
145485.0497,930621.4586,1,2,11
145160.9,930981.4,1,2,11
144437.6798,930579.2206,1,2,11
144247.1098,930588.574100001,1,2,11
144185.8,931417.800000001,1,2,11
143821.5,931665.300000001,1,2,11
143952.1,932161,1,2,11
143766.7518,932176.374500001,1,2,11
143568.9,932245.6,1,2,11
143528.5792,932163.3112,1,2,11
142789.8,932020.6,1,2,11
142477.6,932266.300000001,1,2,11
143000,932349.6,1,2,11
142188.0912,932617.0985,1,2,11
142132.2051,932695.6799,1,2,11
142365.4,933299.800000001,1,2,11
142406.7,933364.699999999,1,2,11
142413.5,933492.6,1,2,11
142372.9,933339.699999999,1,2,11
142343.8386,933296.3991,1,2,11
141777.5,932711.5,1,2,11
141820.0821,932597.2271,1,2,11
141804.5,932578.5,1,2,11
142013.05,931887.656199999,1,2,11
141935,931847.5,1,2,11
141859.5,931845.5,1,2,11
141807.5,931780.5,1,2,11
142107.5302,931574.6806,1,2,11
142338.4,930809.9,1,2,11
142388.6236,930763.798,1,2,11
142415.1,930613.800000001,1,2,11
142540.3304,930624.540999999,1,2,11
142640.6,930532.5,1,2,11
142685.4741,930636.99,1,2,11
142876.8,930653.4,1,2,11
142978,931101,1,2,11
143293,930819.199999999,1,2,11
142195.6181,929630.8977,1,2,11
142176,929614,1,2,11
142178.8801,929612.7729,1,2,11
142150,929581.5,1,2,11
142669.0992,929348.5646,1,2,11
142631.064,929243.7861,1,2,11
142499,928984,1,2,11
143142.5,927401.5,1,2,11
143145,926534,1,2,11
142508.9905,925977.9104,1,2,11
141924.1812,925988.546399999,1,2,11
141674.5,926004.5,1,2,11
140638.3,925469.800000001,1,2,11
140000.02,926012.6774,1,2,11
139782.6,926197.6,1,2,11
139870.5708,926074.668,1,2,11
139832.9,926104.9,1,2,11
139942.0921,925974.7228,1,2,11
140000.0171,925893.7774,1,2,11
140214.2567,925594.395099999,1,2,11
139852.3,925234.4,1,2,11
139899.5214,925237.442,1,2,11
139742.1,925061.6,1,2,11
139999.988,924961.7151,1,2,11
140163.2,924898.5,1,2,11
140897.0165,925322.897299999,1,2,11
141420.3062,925591.850199999,1,2,11
141913.1161,925621.083799999,1,2,11
142753.555,925478.797599999,1,2,11
142960.9573,925404.947699999,1,2,11
142830.5,924177,1,2,11
141770.7606,923977.7727,1,2,11
141047.5,924680,1,2,11
141013.0218,924623.600400001,1,2,11
140990.4,924645.4,1,2,11
140723.5,924150,1,2,11
140139,924418.6,1,2,11
139999.9935,924289.2049,1,2,11
139770.2,924075.300000001,1,2,11
135697,925934.5,1,2,11
136019.3,925357.199999999,1,2,11
136087.1604,925329.291999999,1,2,11
137155,924908.5,1,2,11
137025,923998.5,1,2,11
137320,924453,1,2,11
137535.1303,924441.5743,1,2,11
138260,923691,1,2,11
138187.704,923841.071,1,2,11
138410.5,923595,1,2,11
138078.625,924067.4956,1,2,11
138033.978,924160.1731,1,2,11
138156.4104,924387.3453,1,2,11
138188.2943,924413.104,1,2,11
138346.4,924001.800000001,1,2,11
138395.0464,924023.2728,1,2,11
138989.081,924093.9091,1,2,11
139094.5,923998,1,2,11
138793.5,923975.5,1,2,11
138885,923758.5,1,2,11
139217.2482,923776.280300001,1,2,11
139366.2,923332.8026,1,2,11
139367.373,923220.1896,1,2,11
139228.3901,923218.323999999,1,2,11
138842,923247,1,2,11
137927.5,922590.5,1,2,11
137711.7885,922106.519099999,1,2,11
137467.0439,921610.7928,1,2,11
137346.6932,921574.817500001,1,2,11
136632.6495,921449.6763,1,2,11
136264.9,921631.9,1,2,11
136000,921351.699999999,1,2,11
135829.4,921656,1,2,11
135445.749,921095.773600001,1,2,11
135051.9,921356.4,1,2,11
134954.2371,921268.7117,1,2,11
134470.0658,921517.3693,1,2,11
134385,921561,1,2,11
134405.347,921318.8708,1,2,11
134310.6484,921027.9345,1,2,11
134221.2033,920983.2982,1,2,11
134070.5481,921004.7576,1,2,11
133899.4,921300,1,2,11
132528.4,921295.4,1,2,11
133209.9,920877.5,1,2,11
132748.0106,920654.6017,1,2,11
129189.8078,920295.5989,1,2,11
128142.2,920227.699999999,1,2,11
127026,920079.800000001,1,2,11
127009.6222,920000.021299999,1,2,11
126974,919826.5,1,2,11
127495.5,919236.5,1,2,11
127841,919877.5,1,2,11
128201.0873,919952.7201,1,2,11
128429.8032,919990.662,1,2,11
128579.6,919247.800000001,1,2,11
128787.7613,919999.999299999,1,2,11
128802.2769,920052.452,1,2,11
129261.7254,920128.670299999,1,2,11
130279.7327,920178.0908,1,2,11
130794.8831,919615.3149,1,2,11
130936.1379,919440.605599999,1,2,11
130940.216,919456.546,1,2,11
130975.5,919418,1,2,11
131159.9266,920071.3837,1,2,11
131611.6533,920060.340500001,1,2,11
132243.9441,919977.6604,1,2,11
132614.8,919735.699999999,1,2,11
132936.68,919887.076300001,1,2,11
133228.3851,919848.9321,1,2,11
133309.2,919668.9,1,2,11
133711.6524,919999.967800001,1,2,11
134193.1017,920396.020400001,1,2,11
134425.2779,920544.7706,1,2,11
135917.3,920466.6,1,2,11
136360.5196,920000.0036,1,2,11
136484.2,919869.800000001,1,2,11
136501.6278,920000.0121,1,2,11
136589.6,920657.300000001,1,2,11
137647.5,920369,1,2,11
137998.0119,920523.100500001,1,2,11
138107.133,920512.703,1,2,11
138189.9315,920476.0232,1,2,11
138206.6669,920503.219,1,2,11
138214.4417,920465.165200001,1,2,11
138887.5,920167,1,2,11
138887.7125,920000.012,1,2,11
138888,919774,1,2,11
138901.4934,919812.0086,1,2,11
139433.9,920586.5,1,2,11
139377.6861,920620.3003,1,2,11
139408.1448,920636.1083,1,2,11
138773.5,920986.5,1,2,11
139622.4,921551.4,1,2,11
139666.3942,921511.3101,1,2,11
139776.4,921248,1,2,11
139821.7464,921369.7446,1,2,11
139916.5,921283.4,1,2,11
139999.4728,921831.0803,1,2,11
140721.3,921791.1,1,2,11
140879.1079,921984.1941,1,2,11
140995.5,922004,1,2,11
141005.4141,921948.8663,1,2,11
141050.5,921182,1,2,11
141114.3179,921343.237500001,1,2,11
141146.0252,921166.9092,1,2,11
141302.5,921784.5,1,2,11
141666.2331,921170.979699999,1,2,11
141099.5,921111.5,1,2,11
141156.8259,920748.335999999,1,2,11
140763.5,920852,1,2,11
140732,921192.199999999,1,2,11
140691.3118,920923.7115,1,2,11
140689.1415,920909.390699999,1,2,11
140656.5,920694,1,2,11
140865.2885,920700.9232,1,2,11
140824,920489,1,2,11
141024.3421,920315.755100001,1,2,11
141039.5,920243.5,1,2,11
141563.5,920514.5,1,2,11
141754.2526,920000.032299999,1,2,11
141773.0864,919949.2366,1,2,11
140864.5,919928,1,2,11
140867.0748,919892.2909,1,2,11
140751,919885,1,2,11
140912,919049.5,1,2,11
142034.942,919750.5165,1,2,11
141803.4,918397.4,1,2,11
142504.8255,918016.9759,1,2,11
142337.2968,917819.9158,1,2,11
141721.3,917150.300000001,1,2,11
142503,916771,1,2,11
142503.5,915802,1,2,11
142152.5,915727.5,1,2,11
142139.1761,915549.2258,1,2,11
142034.917,915023.5251,1,2,11
141911.8089,914959.8155,1,2,11
141328.8276,914901.9551,1,2,11
139999.9955,915049.0036,1,2,11
138121.3,915256.9,1,2,11
139757.3,914787.1,1,2,11
139999.9889,914575.324899999,1,2,11
140315.4475,914300.0482,1,2,11
140366.5,914255.5,1,2,11
142467.1376,914053.7113,1,2,11
142741.1331,913946.047499999,1,2,11
142748.3938,913424.1327,1,2,11
142535.3875,912587.2838,1,2,11
142365.5,912420,1,2,11
142269,911557,1,2,11
141424,911277,1,2,11
141395.7175,911198.110099999,1,2,11
141390.5,911196,1,2,11
141386.9957,911173.7819,1,2,11
141198.5,910648,1,2,11
140929.9393,910576.8529,1,2,11
140867,910574.5,1,2,11
140866.4874,910560.043199999,1,2,11
140855,910557,1,2,11
140788.8299,909613.4639,1,2,11
140620.1723,909659.6697,1,2,11
140112.7506,909857.2971,1,2,11
140040.5468,909951.001700001,1,2,11
140000.0113,910043.9504,1,2,11
139674,910791.5,1,2,11
139120.5,911175,1,2,11
138743,910822,1,2,11
138385.1,911021.300000001,1,2,11
137979.5,911720.9,1,2,11
138032.9,911007.6,1,2,11
137577.3,911010.6,1,2,11
137239,910520.5,1,2,11
136745.8,912108.300000001,1,2,11
136548.5,911821,1,2,11
136181.9,912031.5,1,2,11
136344.5,911317.5,1,2,11
136033,910995.5,1,2,11
135833.616,911030.887399999,1,2,11
135126.7931,911257.2873,1,2,11
134474.9185,911808.4541,1,2,11
134351.5,911912.5,1,2,11
134836.5,911021.5,1,2,11
134337,910759.5,1,2,11
133626.5,910945,1,2,11
132677.5,911991.5,1,2,11
132728.5287,910946.2761,1,2,11
132729.9186,910784.4223,1,2,11
131408.5,911070,1,2,11
129517,910759.300000001,1,2,11
130340,910454.5,1,2,11
131230,910672,1,2,11
131537.5,910293,1,2,11
133136,909948,1,2,11
133386.869,910054.3004,1,2,11
133593.4262,910110.075200001,1,2,11
133742,909857,1,2,11
134148.5,910244,1,2,11
135781.7435,910049.161900001,1,2,11
136346.5455,909594.3928,1,2,11
136816,909149,1,2,11
137024,908621.5,1,2,11
136656.6926,908263.329700001,1,2,11
136653.1443,908260.255100001,1,2,11
136622,908229.5,1,2,11
137098.6325,907467.279999999,1,2,11
136983.9976,907213.7195,1,2,11
136687,906646.5,1,2,11
136708.1806,906603.6412,1,2,11
136704.5,906595.5,1,2,11
136985,906043.5,1,2,11
136246,905496.5,1,2,11
135802.5,905637.5,1,2,11
135735.5,903474,1,2,11
135428.0694,903003.6955,1,2,11
134824.1484,903151.4396,1,2,11
133671,903444,1,2,11
132669.1084,902091.1579,1,2,11
132621.5118,902055.1406,1,2,11
132261,902928.5,1,2,11
132050.9164,902890.5437,1,2,11
132137.9188,903260.6985,1,2,11
132174,903378.5,1,2,11
131396.4565,903811.4617,1,2,11
131370.4296,903924.589299999,1,2,11
131048.5,905647.5,1,2,11
131082.75,905175.006100001,1,2,11
131026.5,905419.5,1,2,11
131144.4766,904323.4596,1,2,11
131158.5,904130,1,2,11
130836,903601.5,1,2,11
130863.8246,903541.8618,1,2,11
130860,903534.5,1,2,11
131091.8459,903053.1302,1,2,11
131404.5,902383,1,2,11
131399.1335,902129.592800001,1,2,11
131253.2745,901104.6667,1,2,11
131072.7137,900964.719900001,1,2,11
130682.165,901105.8716,1,2,11
130528.5,901194.5,1,2,11
130523.8145,901133.4871,1,2,11
130190.9732,900862.3966,1,2,11
130177.5,900861,1,2,11
130060.1518,900999.8003,1,2,11
129814,901351,1,2,11
129812.9793,901292.1578,1,2,11
129718,901404.5,1,2,11
129793.5,900812,1,2,11
129770.9396,900857.2225,1,2,11
129532.2223,901454.531300001,1,2,11
129674.5,901405,1,2,11
129707.5,901760,1,2,11
129342,901972.5,1,2,11
129191.5,901486,1,2,11
129511.5,900701.5,1,2,11
129276.0546,900288.725500001,1,2,11
129270.6705,900290.032500001,1,2,11
128980.8445,900595.218800001,1,2,11
129076.5,901041.5,1,2,11
129072.194,901038.9136,1,2,11
129087,901074.5,1,2,11
128574,900899,1,2,11
128342,901654,1,2,11
127901.083,901920.3257,1,2,11
128115.5,902141,1,2,11
128111.4175,902148.2621,1,2,11
128129.5,902167,1,2,11
127185.2763,904089.668199999,1,2,11
127202.0026,904538.361300001,1,2,11
127398.3,904921.800000001,1,2,11
127214.6434,904877.4575,1,2,11
127218,904967.5,1,2,11
126747.5171,904838.9822,1,2,11
125784.4652,906067.444800001,1,2,11
125571,906359,1,2,11
125568.4709,906342.965600001,1,2,11
125321.5,906658,1,2,11
125531.6466,906109.4998,1,2,11
125471,905725,1,2,11
126378.197,903730.6698,1,2,11
126261.5,903222.5,1,2,11
126916,902504,1,2,11
126949.5,901715,1,2,11
127314.5,901289,1,2,11
126879,901091.5,1,2,11
126274.5,901313,1,2,11
125774,902597.5,1,2,11
125784.8339,902447.4498,1,2,11
125771,902479.5,1,2,11
125812.0858,902070.0112,1,2,11
125824,901905,1,2,11
125111,902262,1,2,11
125101.2294,902218.125700001,1,2,11
125091,902230,1,2,11
125094.3658,902187.305,1,2,11
124960.8563,901587.7854,1,2,11
124743.6263,901515.375399999,1,2,11
124623.0106,901566.1314,1,2,11
124077.8963,902462.5932,1,2,11
123433.5,903548.5,1,2,11
122546.5,906333,1,2,11
122244.5,906616,1,2,11
122146.7183,906436.318399999,1,2,11
122082.8715,906452.8188,1,2,11
122061,907045,1,2,11
121860.7327,907170.107000001,1,2,11
121593.3501,908676.4013,1,2,11
121575.7465,909152.8653,1,2,11
122016.2611,910046.170399999,1,2,11
122101.7,910179.199999999,1,2,11
122053.7752,910324.700999999,1,2,11
121696.2105,911825.3374,1,2,11
121749.1537,912195.2535,1,2,11
122084.008,912699.06,1,2,11
123148.6,913901.4,1,2,11
123377.2,914608.1,1,2,11
123860.1,914967.1,1,2,11
124321.4,914823.1,1,2,11
124851.5,915450.5,1,2,11
124888.5,916631.5,1,2,11
126797.5,916678.5,1,2,11
127258,916143,1,2,11
126996.5,915837,1,2,11
127394,915764,1,2,11
127904.5,916189.5,1,2,11
129002.7547,916285.574999999,1,2,11
129435.2,916314.1,1,2,11
129326.2196,916313.8716,1,2,11
129508.3,916329.800000001,1,2,11
128417,916361,1,2,11
127595.7439,916624.4123,1,2,11
126553,917013.5,1,2,11
126332.1496,917029.7016,1,2,11
126285.7,917044.6,1,2,11
123139.07,917295.6952,1,2,11
123136.1,917292.800000001,1,2,11
123161.7,917217,1,2,11
123484.1219,917108.2852,1,2,11
123480.5,916960,1,2,11
124516.0846,916709.2939,1,2,11
124409.4664,915740.516100001,1,2,11
123541.7609,915083.2305,1,2,11
122567.6,914434.800000001,1,2,11
121100,912453.6,1,2,11
120000.0089,911985.067,1,2,11
118866.6,911502.300000001,1,2,11
119359.3,910973.800000001,1,2,11
119290.4036,910842.9046,1,2,11
119034.1,910569.800000001,1,2,11
119124.2997,910527.3256,1,2,11
118999.7,910290.6,1,2,11
119532.0692,910335.309699999,1,2,11
119923.3137,910151.0754,1,2,11
119999.9933,910057.4241,1,2,11
120043.6006,910004.165100001,1,2,11
120780.9154,907015.9168,1,2,11
120853.5,906706.5,1,2,11
120336.5,906043.5,1,2,11
120635.5135,905750.446900001,1,2,11
120632.5609,905750.623199999,1,2,11
120088.5,905984.5,1,2,11
119999.9848,905963.566,1,2,11
119377.3,905816.300000001,1,2,11
119999.9911,905582.4169,1,2,11
120376.5,905441,1,2,11
120630.0842,905539.169600001,1,2,11
120805.5,905497.5,1,2,11
121529.8651,905766.351399999,1,2,11
121655.7226,905695.8278,1,2,11
121712.721,905575.7763,1,2,11
121865.5,904840.5,1,2,11
122606.5226,903693.2281,1,2,11
123068.0633,902721.119100001,1,2,11
123324.2753,901575.1593,1,2,11
123323.2913,901559.2741,1,2,11
123254.507,901570.5824,1,2,11
122851,901713.5,1,2,11
122843.4279,901638.1645,1,2,11
121819.5,901806.5,1,2,11
121701.2632,901486.1164,1,2,11
121666.3608,901430.943499999,1,2,11
120946,901560,1,2,11
121032.43,901491.922800001,1,2,11
121004,901496,1,2,11
121080.5798,901453.997300001,1,2,11
122926.5018,900000.043199999,1,2,11
123398.2052,899628.502599999,1,2,11
123362.1142,899502.3813,1,2,11
123177,899038,1,2,11
123377.2331,898675.5617,1,2,11
123597.4275,898201.278100001,1,2,11
123545,897642.5,1,2,11
123413.4992,897488.662900001,1,2,11
123315.1141,897400.350199999,1,2,11
121645.7,897588.199999999,1,2,11
120338.5,898314,1,2,11
120036.5,898085.4,1,2,11
119999.966,898114.208699999,1,2,11
119408,898581,1,2,11
118894.5,898395,1,2,11
118246.0124,898915.286599999,1,2,11
118242.7978,898940.8807,1,2,11
118196.5,899604,1,2,11
118047.6255,899425.724400001,1,2,11
117831.2418,899265.8673,1,2,11
117295.8,899999.5,1,2,11
116361.3598,899642.746300001,1,2,11
115535.4,899930.5,1,2,11
115537.4985,899927.9026,1,2,11
115410.4,899972.5,1,2,11
115836.2912,899558.0821,1,2,11
116010.7374,899342.167199999,1,2,11
116155.6973,898717.4591,1,2,11
116172.3004,897940.353,1,2,11
116044.3515,897898.616599999,1,2,11
115828.1888,898038.617799999,1,2,11
115525.5,898581.5,1,2,11
115290.5,898171,1,2,11
114816.5,898231,1,2,11
115229.7,896540,1,2,11
115539.846,896727.046499999,1,2,11
116078,896082.5,1,2,11
115971.1678,896284.149,1,2,11
116021,896227,1,2,11
115851.6182,896597.650900001,1,2,11
115973.9398,896764.4888,1,2,11
116147.3669,896813.0461,1,2,11
117000.1,896447.5,1,2,11
117199.5,895755,1,2,11
117250.8264,895748.9209,1,2,11
117259,895724.5,1,2,11
117383.0153,895733.2643,1,2,11
117533,895715.5,1,2,11
117522,895012.5,1,2,11
117380.0116,894935.814099999,1,2,11
117216.8,894866.4,1,2,11
117230.6046,894855.1215,1,2,11
117195.2,894836,1,2,11
117299.6646,894798.698999999,1,2,11
117626.8826,894531.3595,1,2,11
117900,893606.5,1,2,11
118089.5,893407.5,1,2,11
118531,893792,1,2,11
118764,893452.5,1,2,11
118480.5,893287,1,2,11
118903,891772.5,1,2,11
118034.8374,891300.8564,1,2,11
117935.4,892121.9,1,2,11
117845.2463,892112.8369,1,2,11
117826.1,892197,1,2,11
117519.2,892084.4,1,2,11
117443,891266,1,2,11
116997.2287,891680.880999999,1,2,11
117224.4,892554.1,1,2,11
117214.3365,892538.6941,1,2,11
117251.3,892667.300000001,1,2,11
117126.5512,892404.3068,1,2,11
116736.3312,891806.933,1,2,11
115328.8,892870.300000001,1,2,11
115201.2,892531.300000001,1,2,11
115751.5,891602,1,2,11
115262.5,891399,1,2,11
115884.5,890572.5,1,2,11
115555.0105,889718.692299999,1,2,11
115477.6743,889536.1543,1,2,11
114646.6,890814.6,1,2,11
114294.5,890158.1,1,2,11
113629.8,890575.800000001,1,2,11
113044,891314.6,1,2,11
112548,893077,1,2,11
112339.8857,892275.5724,1,2,11
111654.5,893095.5,1,2,11
111943.6132,892628.307600001,1,2,11
111475.5,893059,1,2,11
113056.4,890830.1,1,2,11
112661,891032.5,1,2,11
112207,889557,1,2,11
111891.6,890797.5,1,2,11
111447.9,890919.4,1,2,11
111558.5835,890125.3365,1,2,11
111453.9659,890361.178300001,1,2,11
111287.6,890754.699999999,1,2,11
111296.161,890716.921499999,1,2,11
111292.4,890725.4,1,2,11
111433.4551,889985.2072,1,2,11
111233.2,889866.6,1,2,11
111597.8,889122.800000001,1,2,11
110895.3,889315.4,1,2,11
110679.4,889091.300000001,1,2,11
110764.8349,889101.766100001,1,2,11
111256.0719,888953.7458,1,2,11
111420.5777,888616.6514,1,2,11
111406.0148,888584.1225,1,2,11
111123.5373,888594.355799999,1,2,11
110929.5,888630.5,1,2,11
110841.9969,888675.0987,1,2,11
110780.2293,888606.7928,1,2,11
110706.238,888839.7556,1,2,11
110706.5,888921.5,1,2,11
110672.1831,888946.9779,1,2,11
110669,888957,1,2,11
110659.1992,888956.6175,1,2,11
109970,889468.300000001,1,2,11
110126.4121,888935.826199999,1,2,11
109964.3,888929.5,1,2,11
110157.5375,888829.866,1,2,11
110229.4512,888585.050000001,1,2,11
110182.4445,888554.132300001,1,2,11
109873.4197,888719.5769,1,2,11
109861,888732.6,1,2,11
109860.5702,888726.4563,1,2,11
109857.5,888728.1,1,2,11
109852.4166,888609.913799999,1,2,11
109836.8,888386.699999999,1,2,11
109842.0402,888368.67,1,2,11
109819,887833,1,2,11
110397.5,886457.5,1,2,11
109770.5,886375.5,1,2,11
109293.5,886738.5,1,2,11
108969,886535.5,1,2,11
108785,886948.5,1,2,11
109429,887031.5,1,2,11
109309.2057,887037.761,1,2,11
109431,887058.5,1,2,11
108783.5,887083.9,1,2,11
108160.9,887716.5,1,2,11
108107.4984,887588.4374,1,2,11
107722.6057,887542.4549,1,2,11
107519.2,887627,1,2,11
107647.9574,887533.536800001,1,2,11
107486.1,887514.199999999,1,2,11
108210.8232,887124.9604,1,2,11
108430.5,886965.5,1,2,11
108324,886689,1,2,11
107616.1,887160.699999999,1,2,11
107522,886914.4,1,2,11
107828.616,886719.633300001,1,2,11
107637,886735,1,2,11
108172.9538,886500.905200001,1,2,11
108399.5,886357,1,2,11
108035.5,886195.5,1,2,11
108305.6471,886054.5998,1,2,11
108226.7501,885936.8926,1,2,11
108136.5,885909,1,2,11
108205.4199,885905.0699,1,2,11
108198,885894,1,2,11
108741.5,885874.5,1,2,11
108766,885490.5,1,2,11
107035.8615,884919.4878,1,2,11
106939.3159,884933.9484,1,2,11
106875.1,885436.1,1,2,11
106799.9246,884954.8265,1,2,11
106565.3425,884989.962300001,1,2,11
106472,885015.699999999,1,2,11
106475.3318,885003.4441,1,2,11
106457.6,885006.1,1,2,11
106482.4312,884977.3298,1,2,11
106553.4688,884716.024499999,1,2,11
106175,884617,1,2,11
106363,884045,1,2,11
105850.5,882864,1,2,11
105490,883068.5,1,2,11
105223.5,882681,1,2,11
105034.5,882932.5,1,2,11
104701.8,882803.4,1,2,11
104555.9,883279.5,1,2,11
104225.1,883442.4,1,2,11
104240.393,883154.9266,1,2,11
104239.348,883120.6996,1,2,11
104151.5502,883221.3738,1,2,11
104060.5,883352.300000001,1,2,11
104076.3806,883307.5677,1,2,11
103859.2,883556.6,1,2,11
104509.694,881726.7673,1,2,11
104351.4671,881783.6579,1,2,11
103980.2629,881921.7403,1,2,11
103971.84,881947.149,1,2,11
103982.5,882641.5,1,2,11
103714.9342,882722.141899999,1,2,11
103591.856,883093.424799999,1,2,11
103540.9,883362.4,1,2,11
103047.658,883688.5517,1,2,11
102984.8741,883735.000399999,1,2,11
102549.1,884710.9,1,2,11
102222.5,885031,1,2,11
102107.606,884824.4526,1,2,11
101930.8839,884886.0272,1,2,11
101649,885300,1,2,11
102118.5,885007.5,1,2,11
102058.5,885426.5,1,2,11
101187.1,886346.199999999,1,2,11
101326.5,886826.4,1,2,11
101671,886496.199999999,1,2,11
101889.8058,886608.834799999,1,2,11
101970.5,886575.300000001,1,2,11
101912.8678,886620.7064,1,2,11
101965.5,886647.800000001,1,2,11
100995.1,887346.199999999,1,2,11
101225.8,886559.1,1,2,11
101023.2,886501.800000001,1,2,11
99999.9790000003,887698.7338,1,2,11
99960,887745.5,1,2,11
99649.5,887716.5,1,2,11
98691,889214.199999999,1,2,11
98614.4000000004,890233.800000001,1,2,11
98289.9775999999,890399.489800001,1,2,11
98165.9870999996,890765.9649,1,2,11
98147.5,891064.1,1,2,11
97249,891437,1,2,11
96995,891275.5,1,2,11
96076,892290.5,1,2,11
95661.5,893233.5,1,2,11
95926,893894,1,2,11
95547.5617000004,894501.963300001,1,2,11
95453.6600000001,894660.3409,1,2,11
95568.2659999998,894683.5067,1,2,11
96007.7000000002,894650.800000001,1,2,11
96000.6896000002,894782.0109,1,2,11
96009.6109999996,894772.717700001,1,2,11
96054.3949999996,894781.770099999,1,2,11
96023,894864.5,1,2,11
96080,894821.5,1,2,11
96066.3036000002,894784.177200001,1,2,11
96181.8152000001,894807.526,1,2,11
96379.1770000001,894721.980699999,1,2,11
96624.5,894540.5,1,2,11
96631.5488999998,894651.3773,1,2,11
97086.2411000002,894950.3868,1,2,11
97157.5,894969.5,1,2,11
98437.3277000003,893901.320800001,1,2,11
98460.5854000002,893812.806,1,2,11
98614,892982,1,2,11
98352.5999999996,891748.6,1,2,11
98631.7000000002,891280.199999999,1,2,11
99023,891582.5,1,2,11
98769,892705,1,2,11
99999.9709999999,892914.4364,1,2,11
100069.7,892926.300000001,1,2,11
100424.2478,893304.5628,1,2,11
100587.4,893385,1,2,11
100699.0981,893597.7973,1,2,11
100972.7,893889.699999999,1,2,11
101974.4,893870.300000001,1,2,11
102578.5,894927.800000001,1,2,11
103537.8,894986.199999999,1,2,11
103299.97,895650.2201,1,2,11
103609.4863,896454.1361,1,2,11
104000.1,896608.300000001,1,2,11
103834.635,897038.921599999,1,2,11
103977.1861,897409.1741,1,2,11
104048.5,897496.5,1,2,11
104545,897518,1,2,11
104549,896871.9,1,2,11
105889.5,897440,1,2,11
106121.4,897236.699999999,1,2,11
106545,898309,1,2,11
106771.2,897264.4,1,2,11
106476.6,896887.5,1,2,11
107128.5,897200.9,1,2,11
107258.6,897653.9,1,2,11
108314.9,896821.9,1,2,11
108796,897266,1,2,11
109223,897147.5,1,2,11
109126,897490.5,1,2,11
106141.1,899388.699999999,1,2,11
106174.3,899854.300000001,1,2,11
106424.3898,899999.9528,1,2,11
106800.5,900219,1,2,11
106939.5,901327.5,1,2,11
107386.8144,901096.520099999,1,2,11
107399.5,901085.5,1,2,11
107403.5934,901087.855900001,1,2,11
107474,901051.5,1,2,11
108800,901879.5,1,2,11
110955.5,901215.5,1,2,11
111286.5,900537.5,1,2,11
111425.0386,900592.762599999,1,2,11
111475,900526.5,1,2,11
111806.0023,900744.7279,1,2,11
111830.5,900754.5,1,2,11
112678.5,900337,1,2,11
112698.5,900781.5,1,2,11
113101,900942.5,1,2,11
114925.2,900325,1,2,11
112381.7,902232.6,1,2,11
112024.1484,903140.4091,1,2,11
112324.6839,903199.6085,1,2,11
112929.5,903106.800000001,1,2,11
113602.5,903473.4,1,2,11
113303.1369,903652.3643,1,2,11
113084.3651,904119.619999999,1,2,11
113070.5,904219.5,1,2,11
112852.6791,903990.0559,1,2,11
112509.8043,903688.2173,1,2,11
112109.75,903962.9782,1,2,11
111907,904140,1,2,11
111882.3891,904119.1318,1,2,11
111711.5,904236.5,1,2,11
111440,903841.5,1,2,11
111058.8124,903973.698100001,1,2,11
111061.793,904001.9987,1,2,11
111141,904413.5,1,2,11
109273.8091,904690.213199999,1,2,11
109267.2408,904762.2608,1,2,11
109259.7,905189,1,2,11
110071.5,905679.5,1,2,11
110110.3,906259.5,1,2,11
108835,905169,1,2,11
108610.5,905794.5,1,2,11
108568.1323,905787.1494,1,2,11
108559.0063,905785.1107,1,2,11
108178.5606,905715.7404,1,2,11
108130.0191,905771.422700001,1,2,11
107619.5,906419,1,2,11
106977.5,906220,1,2,11
106665.5,906685,1,2,11
106087.6667,906458.805400001,1,2,11
106086.813,906563.3212,1,2,11
106104,906855.5,1,2,11
105169,907256.5,1,2,11
104435,908315.5,1,2,11
103937.3,908166.300000001,1,2,11
104652,907561,1,2,11
104600,907047.5,1,2,11
104244.5,907288.5,1,2,11
104409,906987,1,2,11
104150,906872.5,1,2,11
104167.7952,907087.7369,1,2,11
104168.5739,907092.2502,1,2,11
104171,907126.5,1,2,11
103872,906984.5,1,2,11
103592,907314.5,1,2,11
102972,906939,1,2,11
101993.5,907423.5,1,2,11
101867,907879,1,2,11
101094.0548,908130.000499999,1,2,11
101041.4865,908643.4679,1,2,11
101012,909125,1,2,11
100511,909024.5,1,2,11
100483,908607,1,2,11
99999.9847999997,908753.511399999,1,2,11
99716.5,908839.5,1,2,11
99592.5312000001,909714.8519,1,2,11
99709.0771000003,909996.572799999,1,2,11
99860,910280,1,2,11
99543.5,910987,1,2,11
99806.5,911015,1,2,11
99690.8222000003,911254.831900001,1,2,11
99738,911334.5,1,2,11
99468.4614000004,911715.847100001,1,2,11
99342.5,911977,1,2,11
98998.5,911985.5,1,2,11
98518,911098.5,1,2,11
98124,911076.5,1,2,11
97902.7068999996,911452.446799999,1,2,11
97950.1885000002,911580.3596,1,2,11
98229,911751.5,1,2,11
