museum_id,visitor_count,year,source
mm.domus.WM066,18557,2015,VisitBritain
mm.domus.WM066,17760,2016,mm.ace.342
mm.domus.WM067,4008,1994,domus
mm.domus.WM067,3011,1995,domus
mm.domus.WM067,0,1997,domus
mm.domus.WM067,6842,2011,MA(fam)
mm.domus.WM068,13957,1994,domus
mm.domus.WM068,12486,1995,domus
mm.domus.WM068,12676,1997,domus
mm.domus.WM068,12184,1998,domus
mm.domus.WM068,19930,2011,MA(fam)
mm.domus.WM068,17267,2011,VisitBritain
mm.domus.WM068,14723,2012,VisitBritain
mm.domus.WM068,18458,2013,VisitBritain
mm.domus.WM068,19651,2014,VisitBritain
mm.domus.WM068,22734,2015,VisitBritain
mm.domus.WM068,17754,2016,mm.ace.344
mm.domus.WM070,4000,1994,domus
mm.domus.WM070,4000,1995,domus
mm.domus.WM070,0,1997,domus
mm.domus.WM071,0,1994,domus
mm.domus.WM071,3500,1995,domus
mm.domus.WM071,3966,1997,domus
mm.domus.WM071,2988,1998,domus
mm.domus.WM071,5923,1999,domus
mm.domus.WM071,5119,2008,MA(fam)
mm.domus.WM072,5500,1994,domus
mm.domus.WM072,4196,1995,domus
mm.domus.WM072,3500,1997,domus
mm.domus.WM072,4059,1999,domus
mm.domus.WM073,25000,1994,domus
mm.domus.WM073,25000,1995,domus
mm.domus.WM073,16500,1996,domus
mm.domus.WM073,25116,1997,domus
mm.domus.WM073,19420,1998,domus
mm.domus.WM073,21580,1999,domus
mm.domus.WM073,10000,2010,MA(fam)
mm.domus.WM074,20500,1994,domus
mm.domus.WM074,17500,1995,domus
mm.domus.WM074,15100,1996,domus
mm.domus.WM074,17953,1997,domus
mm.domus.WM074,12622,1998,domus
mm.domus.WM074,13365,1999,domus
mm.domus.WM075,198400,1994,domus
mm.domus.WM075,208175,1995,domus
mm.domus.WM075,200000,1997,domus
mm.domus.WM075,180000,1998,domus
mm.domus.WM075,0,1999,domus
mm.domus.WM076,0,1994,domus
mm.domus.WM076,0,1995,domus
mm.domus.WM076,0,1996,domus
mm.domus.WM076,0,1997,domus
mm.domus.WM076,0,1998,domus
mm.domus.WM077,38464,1994,domus
mm.domus.WM077,0,1995,domus
mm.domus.WM077,1963,1996,domus
mm.domus.WM077,23343,1997,domus
mm.domus.WM077,21259,1998,domus
mm.domus.WM077,11481,1999,domus
mm.domus.WM078,11000,1994,domus
mm.domus.WM078,14550,2011,VisitBritain
mm.domus.WM078,15473,2012,VisitBritain
mm.domus.WM078,16250,2013,VisitBritain
mm.domus.WM078,17530,2014,VisitBritain
mm.domus.WM078,18172,2015,VisitBritain
mm.domus.WM078,16421,2016,mm.ace.435
mm.domus.WM079,6000,1994,domus
mm.domus.WM079,5000,1996,domus
mm.domus.WM079,4088,1997,domus
mm.domus.WM079,3372,1998,domus
mm.domus.WM079,5098,2011,VisitBritain
mm.domus.WM079,5587,2012,VisitBritain
mm.domus.WM079,5462,2013,VisitBritain
mm.domus.WM079,5176,2014,VisitBritain
mm.domus.WM079,4553,2015,VisitBritain
mm.domus.WM080,50000,1994,domus
mm.domus.WM080,35000,1996,domus
mm.domus.WM080,34633,1997,domus
mm.domus.WM080,70820,2016,MA(fam)
mm.domus.WM081,2500,1994,domus
mm.domus.WM081,2500,1995,domus
mm.domus.WM081,3000,1996,domus
mm.domus.WM081,4000,1997,domus
mm.domus.WM081,4000,1998,domus
mm.domus.WM081,0,1999,domus
mm.domus.WM081,18485,2010,MA(fam)
mm.domus.WM082,30000,1994,domus
mm.domus.WM082,36434,1995,domus
mm.domus.WM082,41312,1996,domus
mm.domus.WM082,40207,1997,domus
mm.domus.WM082,38063,1998,domus
mm.domus.WM082,51848,1999,domus
mm.domus.WM082,59602,2013,MA(fam)
mm.domus.WM085,3600,1994,domus
mm.domus.WM085,3600,1995,domus
mm.domus.WM085,3800,1996,domus
mm.domus.WM085,3350,1997,domus
mm.domus.WM085,4000,1998,domus
mm.domus.WM085,0,1999,domus
mm.domus.WM086,87000,1994,domus
mm.domus.WM086,62600,1995,domus
mm.domus.WM086,62600,1996,domus
mm.domus.WM086,62000,1997,domus
mm.domus.WM086,66391,1998,domus
mm.domus.WM086,77300,1999,domus
mm.domus.WM086,0,2011,VisitBritain
mm.domus.WM086,DK,2011,VisitBritain
mm.domus.WM086,0,2012,VisitBritain
mm.domus.WM086,DK,2012,VisitBritain
mm.domus.WM086,0,2013,VisitBritain
mm.domus.WM086,DK,2013,VisitBritain
mm.domus.WM086,60029,2014,VisitBritain
mm.domus.WM086,59608,2015,VisitBritain
mm.domus.WM086,50000,2016,MA(fam)
mm.domus.WM087,30000,1994,domus
mm.domus.WM087,30000,1995,domus
mm.domus.WM087,30000,1996,domus
mm.domus.WM087,0,1997,domus
mm.domus.WM087,0,1998,domus
mm.domus.WM088,72000,1994,domus
mm.domus.WM088,64116,1995,domus
mm.domus.WM088,63589,1997,domus
mm.domus.WM088,63589,1998,domus
mm.domus.WM088,121213,2001,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.WM088,100359,2002,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.WM088,96365,2003,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.WM088,109569,2004,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.WM088,275001,2005,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.WM088,408263,2011,VisitBritain
mm.domus.WM088,408263,2011,MA(fam)
mm.domus.WM088,452174,2012,VisitBritain
mm.domus.WM088,452174,2013,VisitBritain
mm.domus.WM088,368713,2014,VisitBritain
mm.domus.WM088,320643,2015,VisitBritain
mm.domus.WM089,5000,1994,domus
mm.domus.WM089,5000,1996,domus
mm.domus.WM089,5000,1997,domus
mm.domus.WM089,5000,1998,domus
mm.domus.WM089,0,1999,domus
mm.domus.WM089,17504,2016,mm.ace.433
mm.domus.WM090,7940,1994,domus
mm.domus.WM090,7940,1995,domus
mm.domus.WM090,5000,1997,domus
mm.domus.WM090,0,2011,VisitBritain
mm.domus.WM090,DK,2011,VisitBritain
mm.domus.WM090,0,2012,VisitBritain
mm.domus.WM090,DK,2012,VisitBritain
mm.domus.WM090,0,2013,VisitBritain
mm.domus.WM090,DK,2013,VisitBritain
mm.domus.WM090,15851,2014,VisitBritain
mm.domus.WM090,16351,2015,VisitBritain
mm.domus.WM092,2311,1994,domus
mm.domus.WM092,1673,1995,domus
mm.domus.WM092,0,1996,domus
mm.domus.WM092,14000,1997,domus
mm.domus.WM092,18000,1998,domus
mm.domus.WM092,0,1999,domus
mm.domus.WM093,1100,1994,domus
mm.domus.WM093,1100,1995,domus
mm.domus.WM093,1180,1996,domus
mm.domus.WM093,1560,1997,domus
mm.domus.WM093,1800,1998,domus
mm.domus.WM093,2216,1999,domus
mm.domus.WM094,20554,1994,domus
mm.domus.WM094,22203,1995,domus
mm.domus.WM094,18776,1997,domus
mm.domus.WM094,18409,1998,domus
mm.domus.WM094,21477,1999,domus
mm.domus.WM094,28855,2011,VisitBritain
mm.domus.WM094,45010,2011,MA(fam)
mm.domus.WM094,28230,2012,VisitBritain
mm.domus.WM094,30212,2013,VisitBritain
mm.domus.WM094,30076,2014,VisitBritain
mm.domus.WM094,25416,2015,VisitBritain
mm.domus.WM094,27816,2016,mm.ace.793
mm.domus.WM095,3711,1994,domus
mm.domus.WM095,3145,1995,domus
mm.domus.WM095,2157,1996,domus
mm.domus.WM095,2507,1997,domus
mm.domus.WM095,2312,1998,domus
mm.domus.WM095,2854,1999,domus
mm.domus.WM095,4729,2008,MA(fam)
mm.domus.WM097,5000,1994,domus
mm.domus.WM097,4000,1995,domus
mm.domus.WM097,3287,1996,domus
mm.domus.WM097,3287,1997,domus
mm.domus.WM097,2109,1998,domus
mm.domus.WM097,0,1999,domus
mm.domus.WM097,2365,2011,VisitBritain
mm.domus.WM097,2209,2012,VisitBritain
mm.domus.WM097,2609,2013,VisitBritain
mm.domus.WM097,2815,2014,VisitBritain
mm.domus.WM097,3344,2015,VisitBritain
mm.domus.WM097,2916,2016,mm.ace.584
mm.domus.WM098,25034,1994,domus
mm.domus.WM098,27136,1995,domus
mm.domus.WM098,26584,1996,domus
mm.domus.WM098,27117,1997,domus
mm.domus.WM098,15829,1998,domus
mm.domus.WM098,10501,1999,domus
mm.domus.WM099,11718,1994,domus
mm.domus.WM099,14250,1995,domus
mm.domus.WM099,14250,1996,domus
mm.domus.WM099,13991,1997,domus
mm.domus.WM099,16909,2004,MA(fam)
mm.domus.WM099,12101,2011,VisitBritain
mm.domus.WM099,12991,2012,VisitBritain
mm.domus.WM099,12932,2013,VisitBritain
mm.domus.WM099,14752,2014,VisitBritain
mm.domus.WM099,15384,2015,VisitBritain
mm.domus.WM100,76862,2016,MA(fam)
mm.domus.WM103,19027,2010,MA(fam) year stated
mm.domus.WM104,20000,2016,MA(fam)
mm.domus.WM106,881,2016,MA(fam)
mm.domus.WM107,7000,2011,VisitBritain
mm.domus.WM107,5000,2012,VisitBritain
mm.domus.WM107,4000,2013,VisitBritain
mm.domus.WM107,4800,2014,VisitBritain
mm.domus.WM107,4000,2015,VisitBritain
mm.domus.WM107,6760,2016,MA(fam)
mm.domus.WM110,12138,1994,domus
mm.domus.WM110,12000,1995,domus
mm.domus.WM110,12000,1996,domus
mm.domus.WM110,10732,1997,domus
mm.domus.WM110,22000,1998,domus
mm.domus.WM110,30000,1999,domus
mm.domus.WM110,35675,2012,MA(fam)
mm.domus.WM111,4327,1994,domus
mm.domus.WM111,4051,1995,domus
mm.domus.WM111,6650,1997,domus
mm.domus.WM111,8681,1998,domus
mm.domus.WM111,9904,1999,domus
mm.domus.WM111,8869,2009,MA(fam)
mm.domus.WM112,9370,1994,domus
mm.domus.WM112,9921,1995,domus
mm.domus.WM112,8082,1997,domus
mm.domus.WM112,6925,1998,domus
mm.domus.WM112,7374,1999,domus
mm.domus.WM112,14298,2009,MA(fam)
mm.domus.WM113,1152,1994,domus
mm.domus.WM113,781,1995,domus
mm.domus.WM113,494,1997,domus
mm.domus.WM113,1003,1998,domus
mm.domus.WM113,691,1999,domus
mm.domus.WM113,75,2009,MA(fam)
mm.domus.WM115,5000,1994,domus
mm.domus.WM115,20284,1995,domus
mm.domus.WM115,19982,1997,domus
mm.domus.WM115,21020,1998,domus
mm.domus.WM115,22003,1999,domus
mm.domus.WM115,42920,2008,MA(fam)
mm.domus.WM116,0,1994,domus
mm.domus.WM116,0,1995,domus
mm.domus.WM116,29282,1996,domus
mm.domus.WM116,27656,1997,domus
mm.domus.WM116,29504,1998,domus
mm.domus.WM116,27901,1999,domus
mm.domus.WM117,0,1994,domus
mm.domus.WM117,0,1995,domus
mm.domus.WM117,10392,1996,domus
mm.domus.WM117,10822,1997,domus
mm.domus.WM117,9247,1998,domus
mm.domus.WM117,8067,1999,domus
mm.domus.WM117,8151,2016,MA(fam)
mm.domus.WM118,0,1994,domus
mm.domus.WM118,0,1995,domus
mm.domus.WM118,18785,1996,domus
mm.domus.WM118,18179,1997,domus
mm.domus.WM118,16344,1998,domus
mm.domus.WM118,17770,1999,domus
mm.domus.WM118,10611,2011,VisitBritain
mm.domus.WM118,10285,2012,VisitBritain
mm.domus.WM118,9380,2013,VisitBritain
mm.domus.WM118,7132,2014,VisitBritain
mm.domus.WM118,8519,2015,VisitBritain
mm.domus.WM119,2024,1995,domus
mm.domus.WM119,2007,1996,domus
mm.domus.WM119,1900,1997,domus
mm.domus.WM120,0,1995,domus
mm.domus.WM120,0,1996,domus
mm.domus.WM120,0,1997,domus
mm.domus.WM120,149210,1998,domus
mm.domus.WM120,0,1999,domus
mm.domus.WM120,150000,2016,MA(fam)
mm.domus.WM121,0,1995,domus
mm.domus.WM121,4000,1998,domus
mm.domus.WM122,7000,1996,domus
mm.domus.WM122,10000,1998,domus
mm.domus.WM123,0,1996,domus
mm.domus.WM123,0,1997,domus
mm.domus.WM123,0,1998,domus
mm.domus.WM123,60000,2014,MA(fam)
mm.domus.WM123,63950,2016,mm.ace.880
mm.domus.WM124,76948,1997,domus
mm.domus.WM124,75330,1998,domus
mm.domus.WM124,46593,2009,MA(fam)
mm.domus.WM125,73892,1997,domus
mm.domus.WM125,0,1998,domus
mm.domus.WM125,62349,1999,domus
mm.domus.WM126,214659,1997,domus
mm.domus.WM126,226861,1998,domus
mm.domus.WM126,222666,2009,MA(fam)
mm.domus.WM127,38775,1997,domus
mm.domus.WM127,40775,1998,domus
mm.domus.WM127,41708,1999,domus
mm.domus.WM127,33511,2009,MA(fam)
mm.domus.WM129,31214,1997,domus
mm.domus.WM129,31462,1998,domus
mm.domus.WM129,25845,1999,domus
mm.domus.WM129,19284,2009,MA(fam)
mm.domus.WM130,1113,1997,domus
mm.domus.WM130,2711,1998,domus
mm.domus.WM130,10490,1999,domus
mm.domus.WM130,5838,2009,MA(fam)
mm.domus.WM131,0,1998,domus
mm.domus.WM131,0,2011,VisitBritain
mm.domus.WM131,DK,2011,VisitBritain
mm.domus.WM131,1000,2012,VisitBritain
mm.domus.WM131,1350,2013,VisitBritain
mm.domus.WM131,0,2014,VisitBritain
mm.domus.WM131,DK,2014,VisitBritain
mm.domus.WM131,82598,2015,VisitBritain
mm.domus.WM132,11322,1998,domus
mm.domus.WM132,12308,1999,domus
mm.domus.WM132,7790,2011,VisitBritain
mm.domus.WM132,12910,2011,MA(fam)
mm.domus.WM132,8499,2012,VisitBritain
mm.domus.WM132,9905,2013,VisitBritain
mm.domus.WM132,9956,2014,VisitBritain
mm.domus.WM132,11982,2015,VisitBritain
mm.domus.WM132,9300,2016,mm.ace.964
mm.domus.WM134,40038,1999,domus
mm.domus.WM134,85235,2011,VisitBritain
mm.domus.WM134,0,2012,VisitBritain
mm.domus.WM134,DK,2012,VisitBritain
mm.domus.WM134,79029,2013,VisitBritain
mm.domus.WM134,168125,2014,VisitBritain
mm.domus.WM134,182584,2015,VisitBritain
mm.domus.WM134,199993,2016,National Trust Annual Report
mm.domus.WM134,199993,2016,"National Trust Annual Report, 2016/2039"
mm.domus.WM135,49000,2010,MA(fam)
mm.domus.WM135,86563,2016,National Trust Annual Report
mm.domus.WM135,86563,2016,"National Trust Annual Report, 2016/2087"
mm.domus.WM136,0,2011,VisitBritain
mm.domus.WM136,DK,2011,VisitBritain
mm.domus.WM136,113024,2012,VisitBritain
mm.domus.WM136,92867,2013,VisitBritain
mm.domus.WM136,81452,2014,VisitBritain
mm.domus.WM136,155056,2015,MA(fam)
mm.domus.WM136,85352,2015,VisitBritain
mm.domus.WM137,16784,1999,domus
mm.domus.WM137,27033,2011,VisitBritain
mm.domus.WM137,29772,2012,VisitBritain
mm.domus.WM137,30407,2013,VisitBritain
mm.domus.WM137,36416,2014,VisitBritain
mm.domus.WM137,42153,2015,VisitBritain
mm.domus.WM138,22500,1999,domus
mm.domus.WM138,54406,2011,VisitBritain
mm.domus.WM138,45954,2012,VisitBritain
mm.domus.WM138,71755,2013,VisitBritain
mm.domus.WM138,82927,2014,VisitBritain
mm.domus.WM138,81536,2015,VisitBritain
mm.domus.WM138,90223,2016,"National Trust Annual Report, 2016/2085"
mm.domus.WM139,6804,2011,VisitBritain
mm.domus.WM139,14347,2012,VisitBritain
mm.domus.WM139,14270,2013,VisitBritain
mm.domus.WM139,14828,2014,VisitBritain
mm.domus.WM139,16847,2015,VisitBritain
mm.domus.WM140,35000,1999,domus
mm.domus.WM140,154000,2006,MA(fam)
mm.domus.WM140,315535,2011,VisitBritain
mm.domus.WM140,350302,2012,VisitBritain
mm.domus.WM140,370000,2013,VisitBritain
mm.domus.WM140,386006,2014,VisitBritain
mm.domus.WM140,402300,2015,VisitBritain
mm.domus.WM145,1283,2008,MA(fam)
mm.domus.WM147,11959,2015,MA(fam)
mm.domus.YH002,22000,1994,domus
mm.domus.YH002,15000,1995,domus
mm.domus.YH002,10773,1996,domus
mm.domus.YH002,12188,1997,domus
mm.domus.YH002,8500,1998,domus
mm.domus.YH002,0,1999,domus
mm.domus.YH003,75281,1994,domus
mm.domus.YH003,66313,1995,domus
mm.domus.YH003,57420,1996,domus
mm.domus.YH003,54817,1997,domus
mm.domus.YH003,48645,1998,domus
mm.domus.YH003,255669,2011,VisitBritain
mm.domus.YH003,268352,2012,VisitBritain
mm.domus.YH003,321529,2013,VisitBritain
mm.domus.YH003,297048,2014,VisitBritain
mm.domus.YH003,280399,2015,VisitBritain
mm.domus.YH003,287797,2016,MA(fam)
mm.domus.YH004,10000,1994,domus
mm.domus.YH004,8693,1995,domus
mm.domus.YH004,7060,1996,domus
mm.domus.YH004,6999,1997,domus
mm.domus.YH004,7351,1998,domus
mm.domus.YH004,25000,2011,VisitBritain
mm.domus.YH004,0,2012,VisitBritain
mm.domus.YH004,DK,2012,VisitBritain
mm.domus.YH004,0,2013,VisitBritain
mm.domus.YH004,DK,2013,VisitBritain
mm.domus.YH004,35133,2014,VisitBritain
mm.domus.YH004,37442,2015,VisitBritain
mm.domus.YH004,37297,2016,MA(fam)
mm.domus.YH005,56000,1994,domus
mm.domus.YH005,47000,1995,domus
mm.domus.YH005,49000,1996,domus
mm.domus.YH005,46134,1997,domus
mm.domus.YH005,39910,1998,domus
mm.domus.YH005,86995,2011,VisitBritain
mm.domus.YH005,0,2012,VisitBritain
mm.domus.YH005,DK,2012,VisitBritain
mm.domus.YH005,0,2013,VisitBritain
mm.domus.YH005,DK,2013,VisitBritain
mm.domus.YH005,79876,2014,VisitBritain
mm.domus.YH005,82907,2015,VisitBritain
mm.domus.YH005,82907,2016,MA(fam)
mm.domus.YH006,34156,1994,domus
mm.domus.YH006,29680,1995,domus
mm.domus.YH006,27660,1996,domus
mm.domus.YH006,40310,1997,domus
mm.domus.YH006,20528,1998,domus
mm.domus.YH006,32040,2011,VisitBritain
mm.domus.YH006,39885,2012,VisitBritain
mm.domus.YH006,37220,2013,VisitBritain
mm.domus.YH006,36293,2014,VisitBritain
mm.domus.YH006,27901,2015,VisitBritain
mm.domus.YH006,29076,2016,MA(fam)
mm.domus.YH007,42500,1994,domus
mm.domus.YH007,32900,1995,domus
mm.domus.YH007,40200,1996,domus
mm.domus.YH007,26397,1997,domus
mm.domus.YH007,22392,1998,domus
mm.domus.YH007,31565,2016,MA(fam)
mm.domus.YH008,172254,1994,domus
mm.domus.YH008,226694,1995,domus
mm.domus.YH008,235900,1996,domus
mm.domus.YH008,275621,1997,domus
mm.domus.YH008,270784,1998,domus
mm.domus.YH008,463310,2011,VisitBritain
mm.domus.YH008,471921,2012,VisitBritain
mm.domus.YH008,453088,2013,VisitBritain
mm.domus.YH008,447654,2014,VisitBritain
mm.domus.YH008,434180,2015,VisitBritain
mm.domus.YH008,315755,2016,MA(fam)
mm.domus.YH009,29000,1994,domus
mm.domus.YH009,20424,1995,domus
mm.domus.YH009,19120,1996,domus
mm.domus.YH009,15188,1997,domus
mm.domus.YH009,15848,1998,domus
mm.domus.YH009,21512,2011,VisitBritain
mm.domus.YH009,34570,2012,VisitBritain
mm.domus.YH009,109631,2013,VisitBritain
mm.domus.YH009,179745,2014,VisitBritain
mm.domus.YH009,193968,2015,VisitBritain
mm.domus.YH009,212070,2016,MA(fam)
mm.domus.YH010,0,2011,VisitBritain
mm.domus.YH010,DK,2011,VisitBritain
mm.domus.YH010,0,2012,VisitBritain
mm.domus.YH010,DK,2012,VisitBritain
mm.domus.YH010,30306,2013,MA(fam)
mm.domus.YH010,0,2013,VisitBritain
mm.domus.YH010,DK,2013,VisitBritain
mm.domus.YH010,38478,2014,VisitBritain
mm.domus.YH010,38478,2015,VisitBritain
mm.domus.YH011,47154,1994,domus
mm.domus.YH011,45951,1995,domus
mm.domus.YH011,41842,1996,domus
mm.domus.YH011,43901,1997,domus
mm.domus.YH011,45783,1999,domus
mm.domus.YH011,0,2011,VisitBritain
mm.domus.YH011,DK,2011,VisitBritain
mm.domus.YH011,37935,2012,VisitBritain
mm.domus.YH011,26721,2013,VisitBritain
mm.domus.YH011,29823,2014,VisitBritain
mm.domus.YH011,32241,2015,VisitBritain
mm.domus.YH011,26721,2015,MA(fam)
mm.domus.YH012,31637,1994,domus
mm.domus.YH012,26945,1995,domus
mm.domus.YH012,35241,1996,domus
mm.domus.YH012,26311,1997,domus
mm.domus.YH012,29999,2011,VisitBritain
mm.domus.YH012,0,2012,VisitBritain
mm.domus.YH012,DK,2012,VisitBritain
mm.domus.YH012,21896,2013,MA(fam)
mm.domus.YH012,0,2013,VisitBritain
mm.domus.YH012,DK,2013,VisitBritain
mm.domus.YH012,20568,2014,VisitBritain
mm.domus.YH012,21228,2015,VisitBritain
mm.domus.YH013,23310,1994,domus
mm.domus.YH013,23310,1995,domus
mm.domus.YH013,12448,1996,domus
mm.domus.YH013,8835,1997,domus
mm.domus.YH014,24830,1994,domus
mm.domus.YH014,104679,1995,domus
mm.domus.YH014,105761,1996,domus
mm.domus.YH014,101096,1997,domus
mm.domus.YH014,98763,1999,domus
mm.domus.YH014,138883,2013,MA(fam)
mm.domus.YH015,16500,1994,domus
mm.domus.YH015,14249,1995,domus
mm.domus.YH015,14604,1996,domus
mm.domus.YH015,11101,1997,domus
mm.domus.YH015,9563,1998,domus
mm.domus.YH015,12928,1999,domus
mm.domus.YH015,0,2011,VisitBritain
mm.domus.YH015,DK,2011,VisitBritain
mm.domus.YH015,0,2012,VisitBritain
mm.domus.YH015,DK,2012,VisitBritain
mm.domus.YH015,0,2013,VisitBritain
mm.domus.YH015,DK,2013,VisitBritain
mm.domus.YH015,7221,2014,VisitBritain
mm.domus.YH015,7306,2015,VisitBritain
mm.domus.YH015,15904,2015,MA(fam)
mm.domus.YH016,59423,1994,domus
mm.domus.YH016,49769,1995,domus
mm.domus.YH016,44829,1996,domus
mm.domus.YH016,49927,1997,domus
mm.domus.YH016,50000,1998,domus
mm.domus.YH016,0,1999,domus
mm.domus.YH016,17895,2015,MA(fam)
mm.domus.YH017,18033,1994,domus
mm.domus.YH017,14213,1995,domus
mm.domus.YH017,18304,1996,domus
mm.domus.YH017,16848,1997,domus
mm.domus.YH017,20000,1998,domus
mm.domus.YH017,0,1999,domus
mm.domus.YH017,9805,2015,MA(fam)
mm.domus.YH018,5420,1994,domus
mm.domus.YH018,5712,1995,domus
mm.domus.YH018,4849,1996,domus
mm.domus.YH018,3947,1997,domus
mm.domus.YH018,4352,1999,domus
mm.domus.YH020,305751,1994,domus
mm.domus.YH020,0,1995,domus
mm.domus.YH020,161601,1996,domus
mm.domus.YH020,0,1997,domus
mm.domus.YH020,148409,1998,domus
mm.domus.YH020,250114,2011,VisitBritain
mm.domus.YH020,255617,2012,VisitBritain
mm.domus.YH020,242197,2013,VisitBritain
mm.domus.YH020,235994,2014,VisitBritain
mm.domus.YH020,215000,2015,VisitBritain
mm.domus.YH021,0,1994,domus
mm.domus.YH021,36500,1996,domus
mm.domus.YH021,37164,1997,domus
mm.domus.YH021,50108,2015,MA(fam)
mm.domus.YH022,12000,1994,domus
mm.domus.YH022,9000,1995,domus
mm.domus.YH022,9000,1996,domus
mm.domus.YH022,7000,1997,domus
mm.domus.YH022,9099,1998,domus
mm.domus.YH022,7850,2008,MA(fam)
mm.domus.YH023,32829,1994,domus
mm.domus.YH023,30605,1995,domus
mm.domus.YH023,29456,1996,domus
mm.domus.YH023,40000,1997,domus
mm.domus.YH023,0,1998,domus
mm.domus.YH023,11765,2015,MA(fam)
mm.domus.YH024,17653,1994,domus
mm.domus.YH024,18358,1995,domus
mm.domus.YH024,20943,1996,domus
mm.domus.YH024,40000,1997,domus
mm.domus.YH024,0,1998,domus
mm.domus.YH024,29059,2015,MA(fam)
mm.domus.YH026,200000,1994,domus
mm.domus.YH026,100000,1995,domus
mm.domus.YH026,146000,1996,domus
mm.domus.YH026,122000,1997,domus
mm.domus.YH026,112000,1998,domus
mm.domus.YH026,36624,2011,VisitBritain
mm.domus.YH026,41957,2012,VisitBritain
mm.domus.YH026,44314,2013,VisitBritain
mm.domus.YH026,56146,2014,VisitBritain
mm.domus.YH026,47530,2015,VisitBritain
mm.domus.YH027,60000,1994,domus
mm.domus.YH027,67158,1995,domus
mm.domus.YH027,57410,1996,domus
mm.domus.YH027,63714,1997,domus
mm.domus.YH027,62240,1998,domus
mm.domus.YH029,743455,1994,domus
mm.domus.YH029,667015,1995,domus
mm.domus.YH029,604706,1996,domus
mm.domus.YH029,554697,1997,domus
mm.domus.YH029,514302,1998,domus
mm.domus.YH029,509510,1999,domus
mm.domus.YH029,403308,2011,VisitBritain
mm.domus.YH029,388148,2012,VisitBritain
mm.domus.YH029,395851,2013,VisitBritain
mm.domus.YH029,393697,2014,VisitBritain
mm.domus.YH029,330261,2015,VisitBritain
mm.domus.YH030,0,1994,domus
mm.domus.YH030,9500,1995,domus
mm.domus.YH030,4300,1996,domus
mm.domus.YH030,3731,1997,domus
mm.domus.YH030,2831,1998,domus
mm.domus.YH030,12000,1999,domus
mm.domus.YH030,28000,2011,VisitBritain
mm.domus.YH030,31077,2012,VisitBritain
mm.domus.YH030,37828,2013,VisitBritain
mm.domus.YH030,32075,2014,VisitBritain
mm.domus.YH030,26260,2015,VisitBritain
mm.domus.YH030,31998,2016,mm.ace.811
mm.domus.YH031,28000,1994,domus
mm.domus.YH031,26500,1995,domus
mm.domus.YH031,26500,1996,domus
mm.domus.YH031,26000,1997,domus
mm.domus.YH031,25081,1999,domus
mm.domus.YH031,35000,2013,MA(fam)
mm.domus.YH032,1897,1994,domus
mm.domus.YH032,1531,1995,domus
mm.domus.YH032,2000,1996,domus
mm.domus.YH032,1774,1997,domus
mm.domus.YH032,1462,1998,domus
mm.domus.YH032,954,1999,domus
mm.domus.YH032,2048,2006,MA(fam)
mm.domus.YH033,25706,1994,domus
mm.domus.YH033,21661,1995,domus
mm.domus.YH033,18325,1996,domus
mm.domus.YH033,20738,1997,domus
mm.domus.YH033,17748,1998,domus
mm.domus.YH033,6347,2016,mm.domus.YH033
mm.domus.YH034,19692,1994,domus
mm.domus.YH034,17360,1995,domus
mm.domus.YH034,16000,1996,domus
mm.domus.YH034,15581,1997,domus
mm.domus.YH034,16910,1998,domus
mm.domus.YH034,14780,1999,domus
mm.domus.YH035,87612,1994,domus
mm.domus.YH035,90761,1995,domus
mm.domus.YH035,95430,1996,domus
mm.domus.YH035,93733,1997,domus
mm.domus.YH035,93733,1999,domus
mm.domus.YH035,37998,2010,MA(fam)
mm.domus.YH036,158062,1994,domus
mm.domus.YH036,173616,1995,domus
mm.domus.YH036,126294,1996,domus
mm.domus.YH036,104634,1997,domus
mm.domus.YH036,104634,1999,domus
mm.domus.YH036,60158,2010,MA(fam)
mm.domus.YH036,65601,2011,VisitBritain
mm.domus.YH036,51243,2012,VisitBritain
mm.domus.YH036,48313,2013,VisitBritain
mm.domus.YH036,55210,2014,VisitBritain
mm.domus.YH036,59961,2015,VisitBritain
mm.domus.YH037,40874,1994,domus
mm.domus.YH037,37124,1995,domus
mm.domus.YH037,25793,1996,domus
mm.domus.YH037,28109,1997,domus
mm.domus.YH037,25821,1999,domus
mm.domus.YH037,17398,2010,MA(fam)
mm.domus.YH037,24698,2011,VisitBritain
mm.domus.YH037,0,2012,VisitBritain
mm.domus.YH037,DK,2012,VisitBritain
mm.domus.YH037,0,2013,VisitBritain
mm.domus.YH037,DK,2013,VisitBritain
mm.domus.YH037,21800,2014,VisitBritain
mm.domus.YH037,23279,2015,VisitBritain
mm.domus.YH038,92846,1994,domus
mm.domus.YH038,97424,1995,domus
mm.domus.YH038,95487,1996,domus
mm.domus.YH038,95921,1997,domus
mm.domus.YH038,95921,1999,domus
mm.domus.YH038,74683,2011,VisitBritain
mm.domus.YH038,68000,2011,MA(fam)
mm.domus.YH038,14973,2012,VisitBritain
